height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,manOfTheMatch,goal,assistTotal,shotsPerGame,aerialWonPerGame,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,yellowCard,redCard,passSuccess,ranking
182,76,27,False,True,-DMC-,DMC,France,be,UEL,5,1,0,0,1,0.4,1.2,Charles Vanhoutte,Charles,Vanhoutte,400142,Midfielder,613,Nice,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.56,359,2.0,0.0,84.33179723502305,392
182,73,20,False,True,-AML-,AM(L),Belgium,be,UEL,3,3,0,0,0,1.0,0.0,Noah Adedeji-Sternberg,Noah,Adedeji-Sternberg,493009,Forward,140,Genk,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.56,95,1.0,0.0,84.21052631578947,393
166,69,25,False,True,-DR-MR-,"D(R),M(R)",Portugal,es,UEL,5,1,0,0,0,0.4,0.8,Víctor Gómez,Víctor,Gómez,384566,Defender,288,Braga,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.56,405,2.0,0.0,79.82832618025752,394
180,67,22,False,True,-MC-,M(C),Sweden,se,UEL,4,0,0,0,1,1.0,1.0,Otto Rosengren,Otto,Rosengren,484795,Midfielder,493,Malmoe FF,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.559999999999999,347,1.0,0.0,87.05882352941177,395
177,68,20,False,True,-AMC-AMR-,AM(CR),Germany,fr,UEL,5,2,0,2,0,2.4,0.0,Badredine Bouanani,Badredine,Bouanani,454467,Midfielder,41,Stuttgart,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.558,237,1.0,0.0,78.89908256880734,396
181,72,28,False,True,-DL-DR-MR-,"D(LR),M(R)",Netherlands,nl,UEL,5,0,0,1,0,0.6,1.6,Mats Deijl,Mats,Deijl,422633,Defender,874,Go Ahead Eagles,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.558,450,0.0,0.0,82.6086956521739,397
171,70,28,False,True,-DMC-,DMC,Scotland,jp,UEL,5,2,0,2,1,0.8,0.0,Reo Hatate,Reo,Hatate,431444,Midfielder,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.556,285,1.0,0.0,85.94594594594595,398
178,70,22,False,True,-DMC-,DMC,Switzerland,,UEL,4,0,0,0,0,0.75,0.25,Metinho,Abemly Silu,Metinho,433577,Midfielder,401,FC Basel 1893,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.555,316,0.0,0.0,89.27038626609442,399
189,74,29,False,True,-DC-,D(C),Croatia,gb-sct,UEL,5,0,0,0,0,0.0,2.8,Scott McKenna,Scott,McKenna,364624,Defender,684,Dinamo Zagreb,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.552,450,0.0,0.0,93.62186788154897,400
180,73,32,False,True,-MC-MR-,M(CR),Scotland,gb-sct,UEL,5,0,0,0,0,0.2,0.0,Callum McGregor,Callum,McGregor,36471,Midfielder,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.55,450,1.0,0.0,93.19727891156462,401
177,0,27,False,True,-MC-ML-MR-,M(CLR),Scotland,gb-sct,UEL,1,0,0,0,0,0.0,0.0,Luke McCowan,Luke,McCowan,421237,Midfielder,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.55,63,0.0,0.0,89.28571428571429,402
188,84,32,False,True,-DC-,D(C),Greece,is,UEL,3,0,0,0,0,0.0,2.6666666666666665,Sverrir Ingason,Sverrir,Ingason,141840,Defender,685,Panathinaikos,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.55,270,1.0,0.0,89.74358974358975,403
189,77,26,False,True,-GK-,GK,Italy,rs,UEL,5,0,0,0,0,0.0,0.6,Mile Svilar,Mile,Svilar,331422,Goalkeeper,84,Roma,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.544,450,0.0,0.0,65.2439024390244,404
190,78,29,False,True,-DC-DMC-,"D(C),DMC",Austria,si,UEL,5,0,0,0,1,0.4,2.0,Jon Gorenc Stankovic,Jon,Gorenc Stankovic,254128,Midfielder,390,Sturm Graz,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.539999999999999,450,2.0,0.0,79.25531914893617,405
190,84,23,False,True,,Defender,Denmark,kr,UEL,4,2,0,0,0,0.0,1.25,Lee Han-Beom,Han-Beom,Lee,531031,Defender,395,FC Midtjylland,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.5375,209,1.0,0.0,82.14285714285714,406
178,75,24,False,True,-AML-,AM(L),Portugal,es,UEL,5,2,0,1,0,1.8,0.4,Borja Sainz,Borja,Sainz,381714,Forward,297,Porto,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.534000000000001,289,1.0,0.0,81.44329896907216,407
180,73,25,False,True,-DMC-,DMC,Serbia,pt,UEL,5,0,0,0,0,0.8,0.2,Tomás Händel,Tomás Romano,Pereira dos Santos Händel,422205,Midfielder,579,FK Crvena Zvezda,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.529999999999999,418,0.0,0.0,82.6086956521739,408
175,66,26,False,True,-DL-MC-ML-MR-,"D(L),M(CLR)",Germany,de,UEL,5,1,0,0,0,1.2,0.2,Niklas Beste,Niklas,Beste,353193,Defender,50,Freiburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.5280000000000005,311,0.0,0.0,70.96774193548387,409
182,75,23,False,True,-DMC-,DMC,France,gb-eng,UEL,5,3,0,0,0,0.8,0.0,Tyler Morton,Tyler,Morton,425568,Midfielder,228,Lyon,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.5280000000000005,246,0.0,0.0,92.27053140096618,410
178,68,25,False,True,-AML-AMR-FW-,"AM(LR),FW",Belgium,,UEL,4,2,0,1,0,0.25,0.0,Yira Sor,Yira,Sor,470050,Forward,140,Genk,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.5249999999999995,121,0.0,0.0,75.60975609756098,411
180,90,25,False,True,,Midfielder,Israel,us,UEL,3,1,0,0,1,0.0,0.3333333333333333,Ben Lederman,Ben,Lederman,428306,Midfielder,1268,Maccabi Tel Aviv,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.523333333333333,131,0.0,0.0,79.62962962962963,412
186,70,23,False,True,-MC-,M(C),Netherlands,fr,UEL,4,2,0,0,0,0.25,1.25,Oussama Targhalline,Oussama,Targhalline,409892,Midfielder,256,Feyenoord,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.5225,270,2.0,0.0,86.57718120805369,413
191,81,33,False,True,-FW-,FW,England,nz,UEL,1,1,0,1,0,1.0,1.0,Chris Wood,Chris,Wood,73380,Forward,174,Nottingham Forest,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.52,16,0.0,0.0,80.0,414
175,69,27,False,True,,Defender,Switzerland,jp,UEL,2,0,0,0,0,0.0,1.5,Keigo Tsunemoto,Keigo,Tsunemoto,491618,Defender,401,FC Basel 1893,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.52,137,1.0,0.0,84.7457627118644,415
178,70,27,False,True,-DR-,D(R),Scotland,gb-sct,UEL,2,1,0,0,0,0.5,1.5,Anthony Ralston,Anthony,Ralston,291944,Defender,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.515000000000001,96,0.0,0.0,82.85714285714286,416
185,82,29,False,True,-DC-,D(C),Turkey,tr,UEL,1,0,0,0,0,0.0,0.0,Çaglar Söyüncü,Çaglar,Söyüncü,317998,Defender,223,Fenerbahce,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.51,59,0.0,0.0,83.87096774193549,417
180,75,23,False,True,-MC-ML-MR-,M(CLR),England,fr,UEL,1,1,0,0,0,1.0,0.0,Dilane Bakwa,Dilane,Bakwa,402130,Forward,174,Nottingham Forest,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.51,45,0.0,0.0,72.72727272727273,418
176,65,22,False,True,-DMC-DR-MR-,"D(R),DMC,M(R)",France,fr,UEL,4,1,0,0,0,0.5,0.75,Tom Louchet,Tom,Louchet,479902,Midfielder,613,Nice,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.51,282,2.0,0.0,74.50980392156863,419
180,75,30,False,True,-DL-MC-ML-MR-,"D(L),M(CLR)",Hungary,ie,UEL,4,2,0,0,0,0.75,1.5,Callum O'Dowda,Callum,O'Dowda,134033,Midfielder,994,Ferencvaros,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.505,186,2.0,0.0,78.26086956521739,420
178,72,33,False,True,-FW-MC-ML-MR-,"M(CLR),FW",Italy,it,UEL,5,4,0,1,0,2.0,0.4,Stephan El Shaarawy,Stephan,El Shaarawy,70087,Forward,84,Roma,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.504,194,0.0,0.0,84.61538461538461,421
181,76,26,False,True,-DL-ML-,"D(L),M(L)",Portugal,pt,UEL,3,1,0,0,0,0.0,0.6666666666666666,Francisco Moura,Francisco,Sampaio de Moura,401060,Defender,297,Porto,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.503333333333333,185,1.0,0.0,89.0909090909091,422
183,73,31,False,True,-DL-ML-,"D(L),M(L)",France,tn,UEL,5,2,0,0,0,0.8,1.0,Ali Abdi,Ali,Abdi,232278,Defender,613,Nice,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.502,237,0.0,0.0,77.63157894736842,423
0,0,20,False,True,,Defender,Czech Republic,,UEL,3,0,0,0,0,1.0,1.3333333333333333,Jan Paluska,Jan,Paluska,533873,Defender,1076,Viktoria Plzen,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.493333333333333,248,0.0,0.0,76.62337662337663,424
176,72,24,False,True,-AMC-AML-FW-,"AM(CL),FW",Austria,be,UEL,5,2,0,3,0,2.0,0.0,Yorbe Vertessen,Yorbe,Vertessen,408059,Forward,361,Salzburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.492,260,2.0,0.0,66.66666666666666,425
196,90,26,False,True,-DC-DL-,D(CL),Germany,fr,UEL,1,1,0,0,0,0.0,1.0,Dan-Axel Zagadou,Dan-Axel,Zagadou,342548,Defender,41,Stuttgart,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.49,10,0.0,0.0,85.71428571428571,426
188,78,20,False,True,-DC-,D(C),Croatia,es,UEL,4,0,0,0,0,0.75,2.5,Sergi Domínguez,Sergi,Domínguez,534792,Defender,684,Dinamo Zagreb,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.487500000000001,360,1.0,0.0,88.3076923076923,427
185,71,25,False,True,-MC-,M(C),Spain,co,UEL,3,2,0,0,0,1.0,0.6666666666666666,Nelson Deossa,Nelson,Deossa,432475,Midfielder,54,Real Betis,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.486666666666667,156,0.0,0.0,87.2340425531915,428
179,75,27,False,True,-DL-,D(L),Sweden,br,UEL,5,0,0,0,0,0.4,0.8,Gabriel Busanello,Gabriel,Dal Toé Busanello,416902,Defender,493,Malmoe FF,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.486,450,1.0,0.0,79.37219730941703,429
172,68,28,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",France,ci,UEL,4,1,0,0,0,0.5,0.0,Jérémie Boga,Jérémie,Boga,280766,Forward,613,Nice,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.484999999999999,259,0.0,0.0,89.70588235294117,430
180,69,23,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Germany,pt,UEL,4,1,0,0,0,2.0,1.5,Tiago Tomás,Tiago,Barreiros de Melo Tomás,395850,Forward,41,Stuttgart,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.484999999999999,282,0.0,0.0,79.41176470588235,431
183,73,25,False,True,,Forward,Hungary,fr,UEL,5,4,0,1,0,1.0,1.4,Lenny Joseph,Lenny,Joseph,422218,Forward,994,Ferencvaros,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.481999999999999,155,0.0,0.0,61.53846153846154,432
180,77,21,False,True,-DR-MR-,"D(R),M(R)",Switzerland,gb-eng,UEL,3,2,0,0,1,0.0,0.0,Ryan Andrews,Ryan,Andrews,470676,Defender,587,Young Boys,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.4799999999999995,105,0.0,0.0,78.0,433
173,74,26,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Sweden,me,UEL,4,0,0,0,0,0.75,0.5,Sead Haksabanovic,Sead,Haksabanovic,330545,Midfielder,493,Malmoe FF,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.4799999999999995,322,0.0,0.0,82.03125,434
188,86,28,False,True,-DC-,D(C),Scotland,ca,UEL,3,1,0,0,0,1.3333333333333333,1.3333333333333333,Derek Cornelius,Derek,Cornelius,371029,Defender,306,Rangers,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.476666666666667,173,1.0,0.0,90.67796610169492,435
179,69,25,False,True,-DMC-,DMC,France,gh,UEL,2,0,0,0,1,0.5,0.0,Salis Abdul Samed,Salis,Abdul Samed,422189,Midfielder,613,Nice,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.475,159,0.0,0.0,94.73684210526315,436
174,60,26,False,True,-MC-ML-MR-,M(CLR),Turkey,pl,UEL,4,2,0,1,0,1.0,0.0,Sebastian Szymanski,Sebastian,Szymanski,319594,Midfielder,223,Fenerbahce,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.475,179,0.0,0.0,75.47169811320755,437
184,76,27,False,True,-AMC-AMR-FW-,"AM(CR),FW",Netherlands,nl,UEL,3,1,0,0,0,0.3333333333333333,3.6666666666666665,Dani de Wit,Dani,de Wit,353695,Midfielder,128,FC Utrecht,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.473333333333334,176,0.0,0.0,73.68421052631578,438
190,86,23,False,True,-DC-DL-ML-,"D(CL),M(L)",Turkey,gb-eng,UEL,5,0,0,0,0,0.4,0.8,Archie Brown,Archie,Brown,497183,Defender,223,Fenerbahce,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.4719999999999995,450,0.0,0.0,82.08092485549133,439
184,77,33,False,True,-MC-,M(C),Greece,ru,UEL,4,2,0,0,1,0.25,0.75,Magomed Ozdoev,Magomed,Ozdoev,87643,Midfielder,851,PAOK Thessaloniki FC,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.470000000000001,208,1.0,0.0,85.1063829787234,440
0,0,29,False,True,,Defender,Norway,no,UEL,5,4,0,0,0,0.0,0.4,Thore Pedersen,Thore,Pedersen,372414,Defender,446,Brann,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.465999999999999,111,2.0,0.0,71.15384615384616,441
173,67,28,False,True,-AML-AMR-FW-,"AM(LR),FW",Scotland,jp,UEL,4,1,1,0,2,0.25,0.5,Daizen Maeda,Daizen,Maeda,377287,Forward,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.465,258,1.0,0.0,71.11111111111111,442
186,82,26,False,True,-GK-,GK,Portugal,pt,UEL,5,0,0,0,0,0.0,0.2,Diogo Costa,Diogo,Meireles da Costa,373842,Goalkeeper,297,Porto,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.464,450,0.0,0.0,83.72093023255815,443
187,70,21,False,True,-MC-,M(C),Denmark,ec,UEL,5,1,0,0,0,0.6,0.6,Denil Castillo,Denil,Castillo,492959,Midfielder,395,FC Midtjylland,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.459999999999999,294,1.0,0.0,86.8421052631579,444
188,70,28,False,True,-GK-,GK,Spain,ro,UEL,3,0,0,0,0,0.0,0.0,Ionut Radu,Ionut,Radu,296723,Goalkeeper,62,Celta Vigo,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.456666666666667,270,0.0,0.0,69.11764705882352,445
177,0,22,False,True,-FW-,FW,Scotland,ie,UEL,2,1,0,0,0,3.0,1.0,Johnny Kenny,Johnny,Kenny,447031,Forward,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.455,132,0.0,0.0,60.0,446
186,98,24,False,True,-FW-,FW,France,es,UEL,5,1,0,2,0,1.8,2.4,Kevin Carlos,Kevin Carlos,Omoruyi Benjamin,400295,Forward,613,Nice,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.454000000000001,302,0.0,0.0,63.49206349206349,447
191,75,22,False,True,-FW-,FW,Netherlands,nl,UEL,5,1,1,2,0,1.8,1.4,Milan Smit,Milan,Smit,436147,Forward,874,Go Ahead Eagles,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.454000000000001,405,0.0,0.0,63.46153846153846,448
184,75,30,False,True,-DC-DL-,D(CL),Italy,es,UEL,4,1,0,0,0,0.75,2.0,Mario Hermoso,Mario,Hermoso,344156,Defender,84,Roma,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.4525,242,1.0,0.0,87.84530386740332,449
0,0,27,False,True,,Midfielder,Hungary,hu,UEL,5,3,0,0,1,0.6,0.6,Bence Ötvös,Bence,Ötvös,530928,Midfielder,994,Ferencvaros,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.447999999999999,198,0.0,0.0,81.13207547169812,450
0,0,25,False,True,-DMC-,DMC,Romania,gh,UEL,3,0,0,0,0,0.3333333333333333,0.6666666666666666,Baba Alhassan,Baba,Alhassan,530732,Midfielder,1202,FC FCSB,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.446666666666666,270,1.0,0.0,87.61904761904762,451
178,72,31,False,True,-DL-DR-,D(LR),Bulgaria,es,UEL,5,1,0,1,0,1.0,0.0,Son,Francisco Javier,Hidalgo Gómez,400359,Defender,9449,Ludogorets Razgrad,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.446000000000001,386,1.0,0.0,85.05154639175258,452
181,78,20,False,True,,Forward,Bulgaria,,UEL,5,3,0,1,0,1.4,1.6,Yves Bile,Yves,Bile,554363,Forward,9449,Ludogorets Razgrad,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.446,206,0.0,0.0,79.41176470588235,453
194,75,18,False,True,-DC-,D(C),Austria,fr,UEL,4,0,0,0,0,0.25,1.25,Joane Gadou,Joane,Gadou,513664,Defender,361,Salzburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.445,360,0.0,0.0,88.29268292682927,454
180,80,21,False,True,-FW-,FW,Italy,ar,UEL,4,1,0,0,0,1.75,1.5,Santiago Castro,Santiago,Castro,421081,Forward,71,Bologna,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.445,240,0.0,0.0,82.5,455
187,76,28,False,True,-DC-DL-DMC-,"D(CL),DMC",Austria,be,UEL,4,1,0,0,0,0.25,2.5,Dimitri Lavalée,Dimitri,Lavalée,328977,Defender,390,Sturm Graz,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.4425,303,0.0,0.0,70.06802721088435,456
182,83,33,False,True,-DC-DL-ML-,"D(CL),M(L)",Spain,ch,UEL,4,2,0,0,0,0.25,0.25,Ricardo Rodríguez,Ricardo,Rodríguez,61610,Defender,54,Real Betis,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.442499999999999,259,3.0,0.0,88.8,457
187,86,32,False,True,-FW-,FW,Spain,es,UEL,5,3,0,2,0,1.6,0.0,Borja Iglesias,Borja,Iglesias,259042,Forward,62,Celta Vigo,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.44,234,0.0,0.0,76.27118644067797,458
168,56,18,False,True,-AMC-,AM(C),Portugal,pt,UEL,4,3,0,1,0,1.5,0.25,Rodrigo Mora,Rodrigo,Mora de Carvalho,532725,Midfielder,297,Porto,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.435,137,1.0,0.0,65.78947368421053,459
183,78,29,False,True,-FW-,FW,Serbia,br,UEL,5,3,0,1,0,1.6,0.8,Bruno Duarte,Bruno,Duarte da Silva,382261,Forward,579,FK Crvena Zvezda,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.434,223,0.0,0.0,81.33333333333333,460
179,77,29,False,True,-DL-ML-,"D(L),M(L)",Italy,gr,UEL,4,1,0,0,1,0.75,0.5,Kostas Tsimikas,Kostas,Tsimikas,301455,Defender,84,Roma,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.4325,221,1.0,0.0,83.17757009345794,461
173,70,30,False,True,-AML-FW-,"AM(L),FW",Norway,no,UEL,5,3,0,0,2,1.0,0.4,Bård Finne,Bård,Finne,113155,Forward,446,Brann,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.4300000000000015,164,0.0,0.0,55.55555555555556,462
186,72,30,False,True,-AMC-AML-,AM(CL),Romania,ro,UEL,5,4,0,0,0,0.8,0.4,Florin Tanase,Florin,Tanase,144799,Midfielder,1202,FC FCSB,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.4300000000000015,287,1.0,0.0,79.61783439490446,463
190,82,21,False,True,-FW-,FW,Portugal,,UEL,4,1,0,0,0,1.5,0.25,Deniz Gül,Deniz,Gül,528450,Forward,297,Porto,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.43,233,0.0,0.0,75.0,464
184,74,26,False,True,-DC-DL-DR-MR-,"D(CLR),M(R)",Turkey,tr,UEL,1,1,0,0,0,0.0,0.0,Mert Müldür,Mert,Müldür,363661,Defender,223,Fenerbahce,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.43,14,0.0,0.0,100.0,465
172,64,19,False,True,-AMR-,AM(R),Portugal,br,UEL,4,3,0,2,0,1.5,0.0,William Gomes,William,Gomes Carvalho Santos,509471,Forward,297,Porto,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.43,166,1.0,0.0,70.27027027027027,466
183,73,31,False,True,-DC-DR-,D(CR),Greece,pl,UEL,4,1,0,0,0,0.25,1.0,Tomasz Kedziora,Tomasz,Kedziora,282842,Defender,851,PAOK Thessaloniki FC,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.425000000000001,286,0.0,1.0,90.13157894736842,467
194,78,31,False,True,-GK-,GK,Bulgaria,de,UEL,2,0,0,0,0,0.0,0.0,Hendrik Bonmann,Hendrik,Bonmann,132043,Goalkeeper,9449,Ludogorets Razgrad,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.425,180,1.0,0.0,61.458333333333336,468
198,91,24,False,True,-DC-,D(C),Netherlands,be,UEL,2,1,0,0,0,0.0,1.0,Matisse Didden,Matisse,Didden,411418,Defender,128,FC Utrecht,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.425,97,0.0,0.0,77.41935483870968,469
175,76,27,False,True,-AMC-AML-AMR-,AM(CLR),Greece,hr,UEL,3,2,0,1,0,1.3333333333333333,0.0,Luka Ivanusec,Luka,Ivanusec,298710,Forward,851,PAOK Thessaloniki FC,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.423333333333335,105,1.0,0.0,76.92307692307693,470
178,74,22,False,True,-AMC-AML-AMR-,AM(CLR),Italy,gb-eng,UEL,3,2,0,0,0,0.6666666666666666,0.0,Jonathan Rowe,Jonathan,Rowe,429723,Forward,71,Bologna,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.423333333333333,79,1.0,0.0,83.87096774193549,471
0,0,20,False,True,,Forward,Scotland,gb-wls,UEL,1,1,0,0,0,1.0,0.0,Callum Osmand,Callum,Osmand,568232,Forward,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.42,44,0.0,0.0,62.5,472
191,87,25,False,True,,Defender,Hungary,hu,UEL,2,0,0,0,0,0.5,1.5,Gábor Szalai,Gábor,Szalai,484596,Defender,994,Ferencvaros,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.42,180,1.0,0.0,80.45977011494253,473
189,88,39,False,True,-GK-,GK,Scotland,dk,UEL,5,0,0,0,0,0.0,0.0,Kasper Schmeichel,Kasper,Schmeichel,19545,Goalkeeper,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.42,450,0.0,0.0,75.38461538461539,474
170,61,39,False,True,-MC-,M(C),Portugal,pt,UEL,5,1,0,0,0,0.4,0.2,João Moutinho,João Filipe,Iria Santos Moutinho,16161,Midfielder,288,Braga,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.417999999999999,287,0.0,0.0,91.04477611940298,475
177,70,28,False,True,-DL-DR-MR-,"D(LR),M(R)",Greece,it,UEL,4,2,0,1,0,0.25,0.25,Davide Calabria,Davide,Calabria,260498,Defender,685,Panathinaikos,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.4174999999999995,194,1.0,0.0,77.96610169491525,476
183,74,22,False,True,-DMC-,DMC,Netherlands,nl,UEL,5,3,0,0,1,0.4,0.6,Calvin Twigt,Calvin,Twigt,445056,Midfielder,874,Go Ahead Eagles,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.4159999999999995,274,0.0,0.0,87.5,477
193,76,22,False,True,-FW-,FW,Austria,rs,UEL,5,2,0,0,0,1.4,1.8,Petar Ratkov,Petar,Ratkov,476789,Forward,361,Salzburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.4159999999999995,253,0.0,0.0,70.0,478
178,68,29,False,True,-DR-MR-,"D(R),M(R)",Bulgaria,se,UEL,2,0,0,0,0,0.0,0.5,Joel Andersson,Joel,Andersson,320628,Defender,9449,Ludogorets Razgrad,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.415,180,0.0,0.0,73.68421052631578,479
184,76,28,False,True,-DC-,D(C),Netherlands,jp,UEL,5,2,0,0,0,0.4,2.0,Tsuyoshi Watanabe,Tsuyoshi,Watanabe,431258,Defender,256,Feyenoord,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.414,323,0.0,0.0,90.82568807339449,480
185,0,26,False,True,,Midfielder,Norway,no,UEL,5,1,0,0,0,0.4,1.2,Ulrik Mathisen,Ulrik,Mathisen,357929,Midfielder,446,Brann,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.414,295,0.0,0.0,64.38356164383562,481
192,85,35,False,True,-GK-,GK,Bulgaria,nl,UEL,3,0,0,0,0,0.0,0.0,Sergio Padt,Sergio,Padt,68854,Goalkeeper,9449,Ludogorets Razgrad,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.413333333333334,270,0.0,0.0,65.3061224489796,482
194,90,22,False,True,-FW-,FW,Germany,hr,UEL,5,5,0,0,0,0.6,2.4,Igor Matanovic,Igor,Matanovic,407222,Forward,50,Freiburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.409999999999999,95,0.0,0.0,58.82352941176471,483
178,70,22,False,True,,Midfielder,Spain,es,UEL,3,1,0,0,0,1.3333333333333333,0.6666666666666666,Miguel Román,Miguel,Román,462768,Midfielder,62,Celta Vigo,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.406666666666666,220,1.0,0.0,89.32038834951457,484
186,87,25,False,True,-AMR-,AM(R),Austria,de,UEL,5,0,0,0,1,0.6,1.6,Maurice Malone,Maurice,Malone,355605,Forward,390,Sturm Graz,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.406000000000001,310,1.0,0.0,70.49180327868852,485
184,76,18,False,True,,Forward,Germany,,UEL,2,2,0,0,0,0.5,0.5,Lazar Jovanovic,Lazar,Jovanovic,531093,Forward,41,Stuttgart,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.405,13,0.0,0.0,60.0,486
