height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,manOfTheMatch,goal,assistTotal,shotsPerGame,aerialWonPerGame,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,yellowCard,redCard,passSuccess,ranking
186,72,22,False,True,-AMR-FW-,"AM(R),FW",England,gb-eng,UCL,2,2,0,1,0,1.5,0.0,Liam Delap,Liam,Delap,401254,Forward,15,Chelsea,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.535,76,0.0,0.0,70.0,383
180,77,31,False,True,,Defender,Cyprus,es,UCL,5,1,0,0,0,0.8,1.8,David Goldar,David,Goldar,144095,Defender,2748,Pafos FC,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.533999999999999,340,1.0,0.0,85.36585365853658,384
186,73,23,False,True,-DL-ML-,"D(L),M(L)",England,it,UCL,4,3,0,0,0,0.25,0.0,Destiny Udogie,Destiny,Udogie,401044,Defender,30,Tottenham,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.53,108,0.0,0.0,84.12698412698413,385
183,78,27,False,True,-DR-MC-ML-MR-,"D(R),M(CLR)",England,pt,UCL,3,1,0,0,0,0.0,0.3333333333333333,Matheus Nunes,Matheus Luiz,Nunes,394933,Midfielder,167,Man City,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.53,197,0.0,0.0,93.71428571428572,386
180,66,23,False,True,-DL-DMC-,"D(L),DMC",Netherlands,nl,UCL,5,1,0,0,0,0.2,0.4,Anass Salah-Eddine,Anass,Salah-Eddine,437387,Defender,129,PSV Eindhoven,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.529999999999999,376,0.0,0.0,83.79888268156425,387
186,78,24,False,True,-DC-,D(C),Portugal,pt,UCL,5,0,0,0,0,0.4,2.6,Gonçalo Inácio,Gonçalo Bernardo,Inácio,395992,Defender,296,Sporting,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.529999999999999,450,0.0,0.0,86.30490956072352,388
175,69,34,False,True,-DC-DL-,D(CL),Czech Republic,cz,UCL,2,1,0,0,0,0.0,1.0,Jan Boril,Jan,Boril,344987,Defender,349,Slavia Prague,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.525,125,1.0,0.0,78.72340425531915,389
0,0,32,False,True,-DC-,D(C),Azerbaijan,co,UCL,5,0,0,0,0,0.0,0.6,Kevin Medina,Kevin,Medina,402679,Defender,2569,Qarabag FK,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.524000000000001,421,2.0,0.0,82.71028037383178,390
183,75,28,False,True,-DR-FW-MC-ML-MR-,"D(R),M(CLR),FW",Turkey,hu,UCL,5,1,0,0,0,0.6,1.4,Roland Sallai,Roland,Sallai,243889,Forward,294,Galatasaray,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.522,378,0.0,0.0,86.03351955307262,391
179,69,25,False,True,-DC-DR-MR-,"D(CR),M(R)",Italy,fr,UCL,5,0,0,0,1,0.4,1.4,Pierre Kalulu,Pierre,Kalulu,391836,Defender,87,Juventus,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.5200000000000005,450,0.0,0.0,86.61087866108787,392
197,92,36,False,True,-GK-,GK,Greece,gr,UCL,1,0,0,0,0,0.0,0.0,Alexandros Paschalakis,Alexandros,Paschalakis,78858,Goalkeeper,843,Olympiacos,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.52,90,0.0,0.0,90.47619047619048,393
180,76,21,False,True,-FW-,FW,England,gb-eng,UCL,1,1,0,0,0,0.0,0.0,Dane Scarlett,Dane,Scarlett,407154,Forward,30,Tottenham,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.52,10,0.0,0.0,100.0,394
190,85,27,False,True,-DC-,D(C),England,at,UCL,4,2,0,0,0,0.25,2.25,Kevin Danso,Kevin,Danso,330816,Defender,30,Tottenham,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.52,198,0.0,0.0,89.25619834710744,395
186,80,36,False,True,-FW-MC-ML-MR-,"M(CLR),FW",Netherlands,hr,UCL,5,0,0,1,0,1.4,1.0,Ivan Perisic,Ivan,Perisic,70524,Forward,129,PSV Eindhoven,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.516,385,1.0,0.0,81.15942028985508,396
176,68,20,False,True,-DR-,D(R),Belgium,be,UCL,4,0,0,0,0,0.25,0.25,Kyriani Sabbe,Kyriani,Sabbe,459256,Defender,124,Club Brugge,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.515,314,0.0,0.0,85.9375,397
0,0,17,False,True,-FW-,FW,Kazakhstan,,UCL,5,0,0,1,0,2.4,0.8,Dastan Satpaev,Dastan,Satpaev,556176,Forward,1770,Kairat Almaty,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.514,440,3.0,0.0,77.27272727272727,398
186,76,29,False,True,-DC-DL-DR-MR-,"D(CLR),M(R)",France,de,UCL,5,2,0,0,0,0.8,0.6,Thilo Kehrer,Thilo,Kehrer,255167,Defender,248,Monaco,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.514,328,1.0,0.0,87.63440860215054,399
199,102,30,False,True,-FW-,FW,Czech Republic,cz,UCL,5,1,0,0,0,2.6,4.0,Tomás Chory,Tomás,Chory,339647,Forward,349,Slavia Prague,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.514,351,1.0,0.0,58.24175824175825,400
178,70,31,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Denmark,no,UCL,4,1,0,0,0,1.5,2.5,Mohamed Elyounoussi,Mohamed,Elyounoussi,141732,Midfielder,10,Copenhagen,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.512500000000001,273,0.0,0.0,75.51020408163265,401
185,72,19,False,True,-MC-,M(C),England,gb-eng,UCL,4,3,0,0,0,0.5,0.75,Lewis Miley,Lewis,Miley,474264,Midfielder,23,Newcastle,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.5125,176,0.0,0.0,88.54166666666666,402
180,80,35,False,True,-MC-,M(C),Turkey,de,UCL,3,0,0,0,0,0.6666666666666666,0.6666666666666666,Ilkay Gündogan,Ilkay,Gündogan,77464,Midfielder,294,Galatasaray,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.510000000000001,232,1.0,0.0,88.37209302325581,403
166,65,29,False,True,-DMC-,DMC,Turkey,uy,UCL,5,0,0,0,0,0.8,0.2,Lucas Torreira,Lucas,Torreira,248109,Midfielder,294,Galatasaray,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.510000000000001,447,1.0,0.0,87.36462093862815,404
178,65,23,False,True,-AML-AMR-,AM(LR),Spain,es,UCL,5,1,0,1,0,1.8,0.4,Robert Navarro,Robert,Navarro,400237,Midfielder,53,Athletic Club,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.510000000000001,335,0.0,0.0,75.26881720430107,405
178,74,28,False,True,-MC-ML-MR-,M(CLR),Norway,no,UCL,5,1,0,2,0,2.2,0.8,Sondre Fet,Sondre,Fet,321062,Midfielder,439,Bodoe/Glimt,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.510000000000001,338,0.0,0.0,83.19327731092437,406
193,93,39,False,True,-GK-,GK,Germany,de,UCL,5,0,0,0,0,0.0,0.0,Manuel Neuer,Manuel,Neuer,13754,Goalkeeper,37,Bayern,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.51,450,1.0,0.0,72.38095238095238,407
177,78,31,False,True,-MC-ML-,M(CL),England,hr,UCL,1,1,0,0,0,1.0,0.0,Mateo Kovacic,Mateo,Kovacic,93894,Midfielder,167,Man City,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.51,33,0.0,0.0,100.0,408
188,91,30,False,True,-DC-DL-DMC-DR-,"D(CLR),DMC",Italy,ch,UCL,5,3,0,0,0,0.2,0.6,Manuel Akanji,Manuel,Akanji,297390,Defender,75,Inter,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.506,257,0.0,0.0,89.41176470588236,409
192,79,22,False,True,,Midfielder,Spain,,UCL,5,1,0,0,0,0.8,0.8,Alejandro Rego,Alejandro,Rego,560362,Midfielder,53,Athletic Club,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.498,334,0.0,0.0,76.11940298507463,410
188,80,32,False,True,-MC-MR-,M(CR),Denmark,dk,UCL,5,0,0,0,0,1.6,2.2,Lukas Lerager,Lukas,Lerager,342577,Midfielder,10,Copenhagen,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.498,450,3.0,0.0,76.27118644067797,411
187,82,30,False,True,-DC-DL-DMC-ML-,"D(CL),DMC,M(L)",Germany,dz,UCL,4,0,0,2,0,0.5,1.25,Ramy Bensebaini,Ramy,Bensebaini,288892,Defender,44,Borussia Dortmund,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.4975000000000005,332,1.0,0.0,86.51685393258427,412
192,77,26,False,True,-AML-FW-,"AM(L),FW",England,se,UCL,4,2,0,0,0,1.75,0.25,Alexander Isak,Alexander,Isak,299254,Forward,26,Liverpool,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.495,161,0.0,0.0,79.41176470588235,413
188,78,20,False,True,-DC-,D(C),Belgium,be,UCL,3,3,0,0,0,0.0,0.0,Jorne Spileers,Jorne,Spileers,459085,Defender,124,Club Brugge,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.493333333333333,63,0.0,0.0,97.14285714285714,414
189,79,26,False,True,-MC-,M(C),Spain,sn,UCL,5,0,0,0,0,2.4,1.0,Pape Gueye,Pape,Gueye,399047,Midfielder,839,Villarreal,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.492,429,2.0,0.0,79.26267281105991,415
178,74,26,False,True,-DMC-,DMC,Portugal,ge,UCL,1,0,0,0,1,1.0,0.0,Giorgi Kochorashvili,Giorgi,Kochorashvili,395346,Midfielder,296,Sporting,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.49,61,1.0,0.0,87.03703703703704,416
191,88,26,False,True,-DC-,D(C),Italy,se,UCL,4,1,0,0,0,0.25,1.5,Isak Hien,Isak,Hien,454908,Defender,300,Atalanta,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.49,305,0.0,0.0,84.5528455284553,417
185,72,23,False,True,-DC-,D(C),Greece,it,UCL,5,0,0,0,0,0.4,2.0,Lorenzo Pirola,Lorenzo,Pirola,390738,Defender,843,Olympiacos,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.49,408,1.0,0.0,82.01058201058201,418
196,91,24,False,True,-FW-,FW,Belgium,ca,UCL,5,1,0,2,0,2.6,1.4,Promise David,Promise,David,532188,Forward,2647,Union St.Gilloise,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.49,263,1.0,0.0,41.935483870967744,419
180,73,24,False,True,-DL-ML-,"D(L),M(L)",Italy,es,UCL,3,1,0,0,0,0.6666666666666666,0.0,Miguel Gutiérrez,Miguel,Gutiérrez,395788,Defender,276,Napoli,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.489999999999999,204,1.0,0.0,96.03960396039604,420
195,96,35,False,True,-GK-,GK,Spain,pl,UCL,3,0,0,0,0,0.0,0.0,Wojciech Szczesny,Wojciech,Szczesny,73379,Goalkeeper,65,Barcelona,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.489999999999999,270,0.0,0.0,82.97872340425532,421
181,76,25,False,True,-DR-MR-,"D(R),M(R)",Greece,pt,UCL,5,3,0,0,0,0.2,1.2,Costinha,João Pedro,Loureiro da Costa,395954,Defender,843,Olympiacos,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.4879999999999995,233,0.0,0.0,79.76190476190477,422
179,72,26,False,True,-MC-ML-MR-,M(CLR),Cyprus,pt,UCL,4,1,0,0,0,1.0,0.25,Domingos Quina,Domingos,Quina,331582,Midfielder,2748,Pafos FC,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.487500000000001,234,0.0,0.0,79.6875,423
178,67,28,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",France,fr,UCL,3,2,0,1,0,1.0,0.0,Ousmane Dembélé,Ousmane,Dembélé,299513,Forward,304,PSG,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.486666666666667,63,0.0,0.0,85.71428571428571,424
0,0,20,False,True,,Midfielder,Czech Republic,sn,UCL,3,1,0,0,0,0.6666666666666666,1.0,Youssoupha Sanyang,Youssoupha,Sanyang,569289,Midfielder,349,Slavia Prague,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.486666666666667,131,0.0,0.0,54.83870967741935,425
188,73,20,False,True,-FW-MC-,"M(C),FW",Germany,gb-eng,UCL,5,3,0,0,2,0.4,0.4,Jobe Bellingham,Jobe,Bellingham,422365,Midfielder,44,Borussia Dortmund,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.486,214,0.0,0.0,90.9090909090909,426
0,0,28,False,True,,Midfielder,Kazakhstan,ge,UCL,4,4,0,0,1,0.75,0.5,Giorgi Zaria,Giorgi,Zaria,322883,Midfielder,1770,Kairat Almaty,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.484999999999999,74,0.0,0.0,79.54545454545455,427
173,63,21,False,True,-AMC-AML-AMR-,AM(CLR),Germany,nl,UCL,5,1,0,0,0,1.2,0.4,Ernest Poku,Ernest,Poku,422737,Forward,36,Leverkusen,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.484,338,0.0,0.0,79.59183673469387,428
171,59,26,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,ma,UCL,5,4,0,1,0,1.2,0.4,Brahim Díaz,Brahim,Díaz,317541,Midfielder,52,Real Madrid,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.476000000000001,149,1.0,0.0,89.1891891891892,429
186,76,34,False,True,-DC-DMC-,"D(C),DMC",Italy,nl,UCL,5,0,0,0,0,0.2,3.0,Marten de Roon,Marten,de Roon,85070,Midfielder,300,Atalanta,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.475999999999999,406,2.0,0.0,84.12017167381974,430
188,77,27,False,True,-DC-,D(C),Italy,nl,UCL,4,0,0,0,0,0.25,1.0,Sam Beukema,Sam,Beukema,422739,Defender,276,Napoli,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.475,301,0.0,0.0,92.34449760765551,431
176,66,28,False,True,-AMC-AML-AMR-,AM(CLR),Italy,br,UCL,5,4,0,0,1,0.4,0.4,David Neres,David,Neres Campos,326505,Forward,276,Napoli,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.474000000000001,171,0.0,0.0,81.94444444444444,432
172,65,22,False,True,-AMC-,AM(C),France,fr,UCL,1,0,0,0,0,0.0,0.0,Bilal Nadir,Bilal,Nadir,422240,Midfielder,249,Marseille,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.47,46,0.0,0.0,93.75,433
186,73,20,False,True,-DC-DL-,D(CL),Germany,fr,UCL,2,1,0,0,0,0.0,0.0,Jeanuël Belocian,Jeanuël,Belocian,431340,Defender,36,Leverkusen,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.47,128,0.0,0.0,85.9375,434
182,75,28,False,True,-DC-MC-,"D(C),M(C)",Spain,nl,UCL,5,1,0,0,0,0.2,0.2,Frenkie de Jong,Frenkie,de Jong,279423,Midfielder,65,Barcelona,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.465999999999999,391,2.0,0.0,95.06172839506173,435
176,77,33,False,True,-MC-ML-MR-,M(CLR),Spain,es,UCL,5,3,0,0,0,0.6,0.4,Koke,Jorge,Resurrección Merodio,80764,Midfielder,63,Atletico,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.465999999999999,228,0.0,0.0,93.75,436
180,65,28,False,True,-AMC-FW-,"AM(C),FW",Belgium,no,UCL,4,2,0,0,0,1.0,0.5,Mathias Rasmussen,Mathias,Rasmussen,321073,Midfielder,2647,Union St.Gilloise,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.465,190,0.0,0.0,88.88888888888889,437
180,73,32,False,True,-DC-DMC-DR-,"D(CR),DMC",Czech Republic,cz,UCL,2,1,0,0,0,0.0,1.0,Tomás Holes,Tomás,Holes,110868,Defender,349,Slavia Prague,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.465,53,0.0,0.0,80.95238095238095,438
180,81,22,False,True,-FW-,FW,England,dk,UCL,2,2,0,0,1,0.5,0.0,William Osula,William,Osula,416209,Forward,23,Newcastle,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.465,22,0.0,0.0,100.0,439
175,70,32,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Belgium,ma,UCL,3,3,0,0,1,0.3333333333333333,0.0,Sofiane Boufal,Sofiane,Boufal,234363,Forward,2647,Union St.Gilloise,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.463333333333334,52,0.0,0.0,90.9090909090909,440
187,81,23,False,True,-DC-DR-,D(CR),Portugal,,UCL,4,2,0,0,0,0.0,0.75,Tomás Araújo,Tomás,Lemos Araújo,426502,Defender,299,Benfica,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.4625,206,1.0,0.0,86.20689655172413,441
178,0,25,False,True,-AMR-,AM(R),Azerbaijan,ua,UCL,5,4,0,1,0,1.0,0.6,Oleksii Kashchuk,Oleksii,Kashchuk,399837,Midfielder,2569,Qarabag FK,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.461999999999999,151,0.0,0.0,81.81818181818183,442
182,0,24,False,True,-FW-,FW,Belgium,at,UCL,2,1,0,0,0,1.5,0.0,Raul Florucz,Raul,Florucz,490046,Forward,2647,Union St.Gilloise,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.460000000000001,100,0.0,0.0,83.33333333333334,443
188,76,21,False,True,-DC-,D(C),Belgium,ec,UCL,5,0,0,0,0,0.6,1.2,Joel Ordóñez,Joel,Ordóñez,446053,Defender,124,Club Brugge,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.456,440,0.0,0.0,94.6058091286307,444
184,74,22,False,True,-AML-FW-,"AM(L),FW",Germany,fr,UCL,2,2,0,0,1,0.5,0.0,Elye Wahi,Elye,Wahi,407661,Forward,45,Eintracht Frankfurt,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.455,30,0.0,0.0,100.0,445
182,74,21,False,True,-FW-,FW,Spain,es,UCL,2,2,0,0,1,0.0,0.0,Gonzalo García,Gonzalo,García,498798,Forward,52,Real Madrid,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.455,11,0.0,0.0,40.0,446
176,73,21,False,True,-DL-ML-,"D(L),M(L)",France,fr,UCL,4,2,0,0,0,0.5,0.25,Kassoum Ouattara,Kassoum,Ouattara,467072,Defender,248,Monaco,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.452500000000001,240,1.0,0.0,82.6086956521739,447
195,88,27,False,True,-GK-,GK,Germany,ch,UCL,5,0,0,0,0,0.0,0.0,Gregor Kobel,Gregor,Kobel,336028,Goalkeeper,44,Borussia Dortmund,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.45,450,0.0,0.0,76.82119205298014,448
183,78,26,False,True,-DC-,D(C),Spain,es,UCL,4,0,0,0,0,0.5,0.0,Dani Vivian,Dani,Vivian,357839,Defender,53,Athletic Club,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.4475,316,0.0,0.0,81.15942028985508,449
180,70,28,False,True,,Defender,Kazakhstan,pt,UCL,4,0,0,0,0,1.0,1.0,Luís Mata,Luís Carlos,Machado Mata,354147,Defender,1770,Kairat Almaty,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.445,350,0.0,0.0,80.3030303030303,450
190,75,26,False,True,-DC-DMC-DR-,"D(CR),DMC",England,gb-eng,UCL,4,1,0,0,0,0.0,1.25,Trevoh Chalobah,Trevoh,Chalobah,353292,Defender,15,Chelsea,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.445,315,0.0,0.0,92.11618257261411,451
187,70,19,False,True,-DC-DL-DMC-DR-,"D(CLR),DMC",England,gb-eng,UCL,3,1,0,0,0,0.6666666666666666,0.3333333333333333,Archie Gray,Archie,Gray,429922,Midfielder,30,Tottenham,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.4433333333333325,174,0.0,0.0,82.6086956521739,452
169,63,26,False,True,-DL-ML-,"D(L),M(L)",Spain,,UCL,3,2,0,0,0,0.0,0.6666666666666666,Fran García,Fran,García,422957,Defender,52,Real Madrid,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.44,97,0.0,0.0,92.72727272727272,453
185,79,24,False,True,-AMC-FW-,"AM(C),FW",France,pt,UCL,4,4,0,2,0,1.5,0.5,Gonçalo Ramos,Gonçalo,Matias Ramos,395802,Forward,304,PSG,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.4375,85,0.0,0.0,75.86206896551724,454
172,67,30,False,True,-MC-MR-,M(CR),Azerbaijan,me,UCL,4,1,0,1,1,1.25,0.0,Marko Jankovic,Marko,Jankovic,241007,Midfielder,2569,Qarabag FK,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.435,291,1.0,0.0,80.83832335329342,455
178,68,19,False,True,-DMC-DR-MR-,"D(R),DMC,M(R)",France,fr,UCL,5,1,0,0,0,1.2,0.2,Warren Zaïre-Emery,Warren,Zaïre-Emery,444679,Midfielder,304,PSG,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.432,381,0.0,0.0,91.39344262295081,456
180,77,33,False,True,-AMC-AMR-FW-,"AM(CR),FW",Spain,es,UCL,1,1,0,0,0,1.0,1.0,Gerard Moreno,Gerard,Moreno,97659,Forward,839,Villarreal,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.43,27,0.0,0.0,93.33333333333333,457
174,67,25,False,True,-MC-,M(C),Portugal,lu,UCL,4,2,0,1,0,1.0,0.75,Leandro Barreiro,Leandro,Barreiro,363038,Midfielder,299,Benfica,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.4275,183,0.0,0.0,75.47169811320755,458
183,76,22,False,True,-MC-,M(C),Italy,hr,UCL,5,4,0,0,0,0.4,0.2,Petar Sucic,Petar,Sucic,439534,Midfielder,75,Inter,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.426,176,0.0,0.0,82.4742268041237,459
190,81,32,False,True,-DC-,D(C),Belgium,be,UCL,5,0,0,0,0,0.2,1.6,Brandon Mechele,Brandon,Mechele,129832,Defender,124,Club Brugge,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.422,450,1.0,0.0,89.53068592057761,460
186,80,25,False,True,-FW-,FW,Portugal,gr,UCL,4,2,0,0,1,0.25,1.25,Fotis Ioannidis,Fotis,Ioannidis,418176,Forward,296,Sporting,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.42,194,0.0,0.0,81.81818181818183,461
189,68,19,False,True,-FW-,FW,Germany,cm,UCL,5,1,0,1,1,0.6,0.4,Christian Kofane,Christian,Kofane,550465,Forward,36,Leverkusen,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.417999999999999,274,1.0,0.0,95.1219512195122,462
191,91,31,False,True,-GK-,GK,Portugal,pt,UCL,4,0,0,0,0,0.0,0.0,Rui Silva,Rui Tiago,Dantas da Silva,141833,Goalkeeper,296,Sporting,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.4175,360,0.0,0.0,81.98198198198197,463
206,98,25,False,True,-GK-,GK,Belgium,nl,UCL,5,0,0,0,0,0.0,0.6,Kjell Scherpen,Kjell,Scherpen,361867,Goalkeeper,2647,Union St.Gilloise,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.414,450,0.0,0.0,62.18487394957983,464
169,65,26,False,True,-DL-DMC-,"D(L),DMC",Czech Republic,cz,UCL,5,1,0,0,0,0.6,0.8,Michal Sadílek,Michal,Sadílek,361838,Midfielder,349,Slavia Prague,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.414,345,0.0,0.0,75.22935779816514,465
184,75,29,False,True,-DMC-,DMC,Cyprus,hr,UCL,5,0,0,0,0,0.4,0.6,Ivan Sunjic,Ivan,Sunjic,363683,Midfielder,2748,Pafos FC,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.411999999999999,450,1.0,0.0,73.10344827586206,466
0,0,18,False,True,-DMC-,DMC,Greece,gr,UCL,5,3,0,0,0,1.0,0.2,Christos Mouzakitis,Christos,Mouzakitis,533922,Midfielder,843,Olympiacos,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.410000000000001,274,0.0,0.0,81.15942028985508,467
186,78,24,False,True,-MC-,M(C),Spain,us,UCL,1,0,0,0,0,0.0,1.0,Johnny Cardoso,Johnny,Cardoso,379230,Midfielder,63,Atletico,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.41,59,0.0,0.0,69.23076923076923,468
172,0,17,False,True,,Midfielder,England,,UCL,1,1,0,0,0,0.0,0.0,Reggie Walsh,Reggie,Walsh,555346,Midfielder,15,Chelsea,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.41,24,0.0,0.0,94.73684210526315,469
179,71,26,False,True,-MC-,M(C),England,gb-eng,UCL,3,2,0,0,0,2.0,0.6666666666666666,Joe Willock,Joe,Willock,342563,Midfielder,23,Newcastle,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.406666666666666,101,1.0,0.0,89.28571428571429,470
180,75,24,False,True,-AMC-AML-AMR-,AM(CLR),England,gb-eng,UCL,3,2,0,0,0,0.0,0.3333333333333333,Jacob Ramsey,Jacob,Ramsey,369813,Midfielder,23,Newcastle,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.403333333333333,88,0.0,0.0,96.7741935483871,471
185,70,23,False,True,-MC-,M(C),England,sn,UCL,5,1,0,0,0,0.6,0.8,Pape Matar Sarr,Pape Matar,Sarr,403859,Midfielder,30,Tottenham,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.402000000000001,343,0.0,0.0,85.29411764705883,472
180,0,25,False,True,-DL-ML-,"D(L),M(L)",Azerbaijan,az,UCL,5,0,0,0,0,0.2,0.6,Elvin Cafarquliyev,Elvin,Cafarquliyev,402680,Defender,2569,Qarabag FK,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.4,408,0.0,0.0,78.44311377245509,473
172,70,27,False,True,-FW-MC-ML-MR-,"M(CLR),FW",Germany,jp,UCL,4,0,0,0,0,0.25,0.0,Ritsu Doan,Ritsu,Doan,343435,Midfielder,45,Eintracht Frankfurt,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.3975,300,1.0,0.0,77.01149425287356,474
190,80,28,False,True,,Forward,Kazakhstan,,UCL,4,2,0,1,0,1.5,1.75,Edmilson,Edmilson,de Paula Santos Filho,530652,Forward,1770,Kairat Almaty,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.395,194,0.0,0.0,73.68421052631578,475
187,82,20,False,True,-DMC-,DMC,Belgium,rs,UCL,5,0,0,0,0,0.8,0.6,Aleksandar Stankovic,Aleksandar,Stankovic,459075,Midfielder,124,Club Brugge,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.390000000000001,434,0.0,0.0,85.02673796791443,476
180,75,21,False,True,-DMC-,DMC,England,br,UCL,4,3,0,0,2,0.25,0.25,Andrey Santos,Andrey,Nascimento dos Santos,451236,Midfielder,15,Chelsea,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.39,158,2.0,0.0,93.65079365079364,477
